product_url,image_url,product_name,product_price
https://www.glassesshop.com/eyeglasses/fz1376,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d538035f1cae.jpg",Blume - Black,$29.95
https://www.glassesshop.com/eyeglasses/fz1361,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5da6c9eb55f20.jpg",Milton - Tortoise,"
                                        "
https://www.glassesshop.com/eyeglasses/ft0308,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201909/06053214_42811.jpg",Berenice - Black,$39.95
https://www.glassesshop.com/eyeglasses/fz1313,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5da6c9ddd1d17.jpg",Whittier - Black/Blue,$29.95
https://www.glassesshop.com/eyeglasses/fp1885,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5ce3acf596d73.jpg",Fitchy - Mblack,$24.95
https://www.glassesshop.com/eyeglasses/sup0656,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5ccf9668b927b.jpg",Morgan - Black/Pink,$29.95
https://www.glassesshop.com/eyeglasses/sup0652,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5ccf966894c67.jpg",Mika - Multicolor,$29.95
https://www.glassesshop.com/eyeglasses/fp1855,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc2bffd4e0aa.jpg",Tate - Pink,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1851,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc2bffd35b1d.jpg",Stuart - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1845,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc2bffd10fc9.jpg",Stowe - Crystal/Golden,$24.95
https://www.glassesshop.com/eyeglasses/sup0632,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc806c835d09.jpg",Spender - Crystal,$19.95
https://www.glassesshop.com/eyeglasses/fp1864,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/15044300_85179.jpg",Arad - Mblack/Pink,$29.95
https://www.glassesshop.com/eyeglasses/fp1861,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc16d555239d.jpg",Latch - Mblack,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1836,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201909/06052841_94821.jpg",Husk - Lavender,$19.95
https://www.glassesshop.com/eyeglasses/fp1827,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b421b56d.jpg",Corwins - Red,$19.95
https://www.glassesshop.com/eyeglasses/fp1824,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5d01d7454b580.jpg",Rado Avaitor - Tortoise,$39.95
https://www.glassesshop.com/eyeglasses/fp1822,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5d01d74541c93.jpg",Rado Avaitor - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1301,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b513d155.jpg",Moore - Black/Red,"
                                        "
